Cycle,Time (real),Time (simulation),Agent
0,2021-08-28 19:49:31,0.0,tagRFID122,tagRFID(123)::0.0,tagRFID(117)::0.0,tagRFID(115)::0.0
0,2021-08-28 19:49:31,0.0,tagRFID135,tagRFID(297)::0.0,tagRFID(133)::0.0,tagRFID(137)::0.0,tagRFID(183)::0.0
0,2021-08-28 19:49:31,0.0,tagRFID136,tagRFID(166)::0.0,tagRFID(133)::0.0,tagRFID(232)::0.0,tagRFID(129)::0.0
0,2021-08-28 19:49:31,0.0,tagRFID133,tagRFID(134)::0.0,tagRFID(135)::0.0,tagRFID(136)::0.0,tagRFID(164)::0.0
0,2021-08-28 19:49:31,0.0,tagRFID134,tagRFID(238)::0.0,tagRFID(133)::0.0,tagRFID(161)::0.0,tagRFID(233)::0.0
0,2021-08-28 19:49:31,0.0,tagRFID131,tagRFID(130)::0.0,tagRFID(162)::0.0,tagRFID(138)::0.0,tagRFID(227)::0.0
0,2021-08-28 19:49:31,0.0,tagRFID132,tagRFID(144)::0.0,tagRFID(138)::0.0,tagRFID(130)::0.0,tagRFID(148)::0.0
0,2021-08-28 19:49:31,0.0,tagRFID129,tagRFID(128)::0.0,tagRFID(136)::0.0,tagRFID(140)::0.0,tagRFID(165)::0.0
0,2021-08-28 19:49:31,0.0,tagRFID130,tagRFID(145)::0.0,tagRFID(131)::0.0,tagRFID(132)::0.0,tagRFID(142)::0.0
0,2021-08-28 19:49:31,0.0,tagRFID143,tagRFID(128)::0.0,tagRFID(147)::0.0,tagRFID(146)::0.0,tagRFID(151)::0.0
0,2021-08-28 19:49:31,0.0,tagRFID144,tagRFID(132)::0.0,tagRFID(147)::0.0,tagRFID(149)::0.0
0,2021-08-28 19:49:31,0.0,tagRFID141,tagRFID(128)::0.0,tagRFID(146)::0.0,tagRFID(140)::0.0
0,2021-08-28 19:49:31,0.0,tagRFID142,tagRFID(257)::0.0,tagRFID(225)::0.0,tagRFID(286)::0.0,tagRFID(130)::0.0
0,2021-08-28 19:49:31,0.0,tagRFID139,tagRFID(165)::0.0,tagRFID(157)::0.0,tagRFID(138)::0.0
0,2021-08-28 19:49:31,0.0,tagRFID140,tagRFID(111)::0.0,tagRFID(137)::0.0,tagRFID(141)::0.0,tagRFID(129)::0.0
0,2021-08-28 19:49:31,0.0,tagRFID137,tagRFID(166)::0.0,tagRFID(112)::0.0,tagRFID(135)::0.0,tagRFID(140)::0.0
0,2021-08-28 19:49:31,0.0,tagRFID138,tagRFID(132)::0.0,tagRFID(163)::0.0,tagRFID(131)::0.0,tagRFID(139)::0.0
0,2021-08-28 19:49:31,0.0,tagRFID215,tagRFID(185)::0.0,tagRFID(262)::0.0
0,2021-08-28 19:49:31,0.0,tagRFID216,tagRFID(109)::0.0,tagRFID(275)::0.0,tagRFID(217)::0.0,tagRFID(265)::0.0
0,2021-08-28 19:49:31,0.0,tagRFID213,tagRFID(64)::0.0,tagRFID(199)::0.0,tagRFID(27)::0.0
0,2021-08-28 19:49:31,0.0,tagRFID214,tagRFID(171)::0.0,tagRFID(95)::0.0,tagRFID(205)::0.0
0,2021-08-28 19:49:31,0.0,tagRFID211,tagRFID(210)::0.0,tagRFID(212)::0.0,tagRFID(272)::0.0,tagRFID(172)::0.0
0,2021-08-28 19:49:31,0.0,tagRFID212,tagRFID(211)::0.0,tagRFID(174)::0.0,tagRFID(192)::0.0
0,2021-08-28 19:49:31,0.0,tagRFID209,tagRFID(196)::0.0,tagRFID(280)::0.0,tagRFID(228)::0.0
0,2021-08-28 19:49:31,0.0,tagRFID210,tagRFID(211)::0.0,tagRFID(228)::0.0,tagRFID(196)::0.0,tagRFID(93)::0.0
0,2021-08-28 19:49:31,0.0,tagRFID223,tagRFID(187)::0.0,tagRFID(224)::0.0,tagRFID(74)::0.0,tagRFID(79)::0.0
0,2021-08-28 19:49:31,0.0,tagRFID224,tagRFID(223)::0.0,tagRFID(80)::0.0
0,2021-08-28 19:49:31,0.0,tagRFID221,tagRFID(219)::0.0,tagRFID(25)::0.0,tagRFID(9)::0.0
0,2021-08-28 19:49:31,0.0,tagRFID222,tagRFID(57)::0.0,tagRFID(58)::0.0,tagRFID(187)::0.0,tagRFID(86)::0.0
0,2021-08-28 19:49:31,0.0,tagRFID219,tagRFID(51)::0.0,tagRFID(221)::0.0,tagRFID(220)::0.0
0,2021-08-28 19:49:31,0.0,tagRFID220,tagRFID(219)::0.0
0,2021-08-28 19:49:31,0.0,tagRFID217,tagRFID(234)::0.0,tagRFID(216)::0.0,tagRFID(94)::0.0
0,2021-08-28 19:49:31,0.0,tagRFID218,tagRFID(72)::0.0,tagRFID(284)::0.0,tagRFID(205)::0.0
0,2021-08-28 19:49:31,0.0,tagRFID231,tagRFID(65)::0.0,tagRFID(230)::0.0,tagRFID(199)::0.0
0,2021-08-28 19:49:31,0.0,tagRFID232,tagRFID(136)::0.0,tagRFID(165)::0.0,tagRFID(164)::0.0
0,2021-08-28 19:49:31,0.0,tagRFID229,tagRFID(89)::0.0,tagRFID(91)::0.0,tagRFID(59)::0.0,tagRFID(82)::0.0
0,2021-08-28 19:49:31,0.0,tagRFID230,tagRFID(203)::0.0,tagRFID(204)::0.0,tagRFID(231)::0.0
0,2021-08-28 19:49:31,0.0,tagRFID227,tagRFID(168)::0.0,tagRFID(131)::0.0,tagRFID(259)::0.0,tagRFID(261)::0.0
0,2021-08-28 19:49:31,0.0,tagRFID228,tagRFID(272)::0.0,tagRFID(209)::0.0,tagRFID(210)::0.0
0,2021-08-28 19:49:31,0.0,tagRFID225,tagRFID(226)::0.0,tagRFID(142)::0.0,tagRFID(145)::0.0
0,2021-08-28 19:49:31,0.0,tagRFID226,tagRFID(257)::0.0,tagRFID(316)::0.0,tagRFID(225)::0.0
0,2021-08-28 19:49:31,0.0,tagRFID239,tagRFID(240)::0.0,tagRFID(254)::0.0,tagRFID(248)::0.0
0,2021-08-28 19:49:31,0.0,tagRFID240,tagRFID(239)::0.0,tagRFID(254)::0.0
0,2021-08-28 19:49:31,0.0,tagRFID237,tagRFID(29)::0.0,tagRFID(203)::0.0,tagRFID(63)::0.0
0,2021-08-28 19:49:31,0.0,tagRFID238,tagRFID(134)::0.0
0,2021-08-28 19:49:31,0.0,tagRFID235,tagRFID(233)::0.0,tagRFID(236)::0.0,tagRFID(158)::0.0
0,2021-08-28 19:49:31,0.0,tagRFID236,tagRFID(235)::0.0
0,2021-08-28 19:49:31,0.0,tagRFID233,tagRFID(164)::0.0,tagRFID(188)::0.0,tagRFID(235)::0.0,tagRFID(134)::0.0
0,2021-08-28 19:49:31,0.0,tagRFID234,tagRFID(253)::0.0,tagRFID(217)::0.0
0,2021-08-28 19:49:31,0.0,tagRFID183,tagRFID(181)::0.0,tagRFID(184)::0.0,tagRFID(112)::0.0,tagRFID(135)::0.0
0,2021-08-28 19:49:31,0.0,tagRFID184,tagRFID(182)::0.0,tagRFID(183)::0.0,tagRFID(113)::0.0,tagRFID(186)::0.0
0,2021-08-28 19:49:31,0.0,tagRFID181,tagRFID(107)::0.0,tagRFID(182)::0.0,tagRFID(183)::0.0,tagRFID(161)::0.0
0,2021-08-28 19:49:31,0.0,tagRFID182,tagRFID(180)::0.0,tagRFID(181)::0.0,tagRFID(114)::0.0,tagRFID(184)::0.0
0,2021-08-28 19:49:31,0.0,tagRFID179,tagRFID(103)::0.0,tagRFID(104)::0.0,tagRFID(156)::0.0
0,2021-08-28 19:49:31,0.0,tagRFID180,tagRFID(182)::0.0,tagRFID(22)::0.0,tagRFID(107)::0.0,tagRFID(115)::0.0
0,2021-08-28 19:49:31,0.0,tagRFID177,tagRFID(178)::0.0,tagRFID(176)::0.0,tagRFID(113)::0.0,tagRFID(186)::0.0
0,2021-08-28 19:49:31,0.0,tagRFID178,tagRFID(251)::0.0,tagRFID(177)::0.0,tagRFID(250)::0.0,tagRFID(101)::0.0
0,2021-08-28 19:49:31,0.0,tagRFID191,tagRFID(272)::0.0,tagRFID(192)::0.0
0,2021-08-28 19:49:31,0.0,tagRFID192,tagRFID(175)::0.0,tagRFID(191)::0.0,tagRFID(212)::0.0
0,2021-08-28 19:49:31,0.0,tagRFID189,tagRFID(100)::0.0,tagRFID(105)::0.0,tagRFID(270)::0.0
0,2021-08-28 19:49:31,0.0,tagRFID190,tagRFID(273)::0.0,tagRFID(155)::0.0,tagRFID(154)::0.0
0,2021-08-28 19:49:31,0.0,tagRFID187,tagRFID(222)::0.0,tagRFID(223)::0.0,tagRFID(87)::0.0
0,2021-08-28 19:49:31,0.0,tagRFID188,tagRFID(83)::0.0,tagRFID(233)::0.0,tagRFID(16)::0.0
0,2021-08-28 19:49:31,0.0,tagRFID185,tagRFID(118)::0.0,tagRFID(251)::0.0,tagRFID(215)::0.0,tagRFID(113)::0.0
0,2021-08-28 19:49:31,0.0,tagRFID186,tagRFID(110)::0.0,tagRFID(184)::0.0,tagRFID(112)::0.0,tagRFID(177)::0.0
0,2021-08-28 19:49:31,0.0,tagRFID199,tagRFID(52)::0.0,tagRFID(231)::0.0,tagRFID(213)::0.0
0,2021-08-28 19:49:31,0.0,tagRFID200,tagRFID(72)::0.0,tagRFID(201)::0.0,tagRFID(75)::0.0
0,2021-08-28 19:49:31,0.0,tagRFID197,tagRFID(265)::0.0,tagRFID(301)::0.0,tagRFID(198)::0.0
0,2021-08-28 19:49:31,0.0,tagRFID198,tagRFID(300)::0.0,tagRFID(197)::0.0,tagRFID(275)::0.0
0,2021-08-28 19:49:31,0.0,tagRFID195,tagRFID(265)::0.0,tagRFID(109)::0.0,tagRFID(196)::0.0
0,2021-08-28 19:49:31,0.0,tagRFID196,tagRFID(209)::0.0,tagRFID(210)::0.0,tagRFID(195)::0.0,tagRFID(282)::0.0
0,2021-08-28 19:49:31,0.0,tagRFID193,tagRFID(285)::0.0,tagRFID(194)::0.0,tagRFID(261)::0.0
0,2021-08-28 19:49:31,0.0,tagRFID194,tagRFID(169)::0.0,tagRFID(300)::0.0,tagRFID(193)::0.0
0,2021-08-28 19:49:31,0.0,tagRFID207,tagRFID(80)::0.0,tagRFID(208)::0.0
0,2021-08-28 19:49:31,0.0,tagRFID208,tagRFID(46)::0.0,tagRFID(53)::0.0,tagRFID(207)::0.0,tagRFID(38)::0.0
0,2021-08-28 19:49:31,0.0,tagRFID205,tagRFID(95)::0.0,tagRFID(98)::0.0,tagRFID(214)::0.0,tagRFID(218)::0.0
0,2021-08-28 19:49:31,0.0,tagRFID206,tagRFID(169)::0.0
0,2021-08-28 19:49:31,0.0,tagRFID203,tagRFID(230)::0.0,tagRFID(52)::0.0,tagRFID(237)::0.0,tagRFID(88)::0.0
0,2021-08-28 19:49:31,0.0,tagRFID204,tagRFID(61)::0.0,tagRFID(88)::0.0,tagRFID(230)::0.0
0,2021-08-28 19:49:31,0.0,tagRFID201,tagRFID(200)::0.0,tagRFID(202)::0.0,tagRFID(70)::0.0
0,2021-08-28 19:49:31,0.0,tagRFID202,tagRFID(201)::0.0,tagRFID(74)::0.0,tagRFID(284)::0.0
0,2021-08-28 19:49:31,0.0,tagRFID279,tagRFID(287)::0.0,tagRFID(278)::0.0,tagRFID(281)::0.0
0,2021-08-28 19:49:31,0.0,tagRFID280,tagRFID(209)::0.0,tagRFID(281)::0.0
0,2021-08-28 19:49:31,0.0,tagRFID277,tagRFID(276)::0.0,tagRFID(271)::0.0,tagRFID(311)::0.0,tagRFID(312)::0.0
0,2021-08-28 19:49:31,0.0,tagRFID278,tagRFID(276)::0.0,tagRFID(279)::0.0,tagRFID(312)::0.0
0,2021-08-28 19:49:31,0.0,tagRFID275,tagRFID(216)::0.0,tagRFID(256)::0.0,tagRFID(198)::0.0
0,2021-08-28 19:49:31,0.0,tagRFID276,tagRFID(278)::0.0,tagRFID(277)::0.0,tagRFID(288)::0.0
0,2021-08-28 19:49:31,0.0,tagRFID273,tagRFID(249)::0.0,tagRFID(190)::0.0,tagRFID(315)::0.0
0,2021-08-28 19:49:31,0.0,tagRFID274,tagRFID(296)::0.0,tagRFID(267)::0.0,tagRFID(283)::0.0
0,2021-08-28 19:49:31,0.0,tagRFID287,tagRFID(288)::0.0,tagRFID(279)::0.0,tagRFID(315)::0.0
0,2021-08-28 19:49:31,0.0,tagRFID288,tagRFID(287)::0.0,tagRFID(121)::0.0,tagRFID(276)::0.0,tagRFID(120)::0.0
0,2021-08-28 19:49:31,0.0,tagRFID285,tagRFID(258)::0.0,tagRFID(260)::0.0,tagRFID(193)::0.0
0,2021-08-28 19:49:31,0.0,tagRFID286,tagRFID(142)::0.0,tagRFID(258)::0.0,tagRFID(259)::0.0
0,2021-08-28 19:49:31,0.0,tagRFID283,tagRFID(274)::0.0
0,2021-08-28 19:49:31,0.0,tagRFID284,tagRFID(218)::0.0,tagRFID(202)::0.0
0,2021-08-28 19:49:31,0.0,tagRFID281,tagRFID(279)::0.0,tagRFID(312)::0.0,tagRFID(280)::0.0,tagRFID(313)::0.0
0,2021-08-28 19:49:31,0.0,tagRFID282,tagRFID(271)::0.0,tagRFID(312)::0.0,tagRFID(196)::0.0
0,2021-08-28 19:49:31,0.0,tagRFID295,tagRFID(294)::0.0,tagRFID(293)::0.0,tagRFID(302)::0.0,tagRFID(296)::0.0
0,2021-08-28 19:49:31,0.0,tagRFID296,tagRFID(274)::0.0,tagRFID(249)::0.0,tagRFID(295)::0.0
0,2021-08-28 19:49:31,0.0,tagRFID293,tagRFID(292)::0.0,tagRFID(295)::0.0,tagRFID(303)::0.0
0,2021-08-28 19:49:31,0.0,tagRFID294,tagRFID(289)::0.0,tagRFID(295)::0.0,tagRFID(292)::0.0
0,2021-08-28 19:49:31,0.0,tagRFID291,tagRFID(255)::0.0,tagRFID(249)::0.0,tagRFID(303)::0.0
0,2021-08-28 19:49:31,0.0,tagRFID292,tagRFID(290)::0.0,tagRFID(293)::0.0,tagRFID(294)::0.0
0,2021-08-28 19:49:31,0.0,tagRFID289,tagRFID(290)::0.0,tagRFID(270)::0.0,tagRFID(294)::0.0
0,2021-08-28 19:49:31,0.0,tagRFID290,tagRFID(289)::0.0,tagRFID(307)::0.0,tagRFID(292)::0.0
0,2021-08-28 19:49:31,0.0,tagRFID303,tagRFID(306)::0.0,tagRFID(293)::0.0,tagRFID(291)::0.0
0,2021-08-28 19:49:31,0.0,tagRFID304,tagRFID(305)::0.0,tagRFID(306)::0.0
0,2021-08-28 19:49:31,0.0,tagRFID301,tagRFID(121)::0.0,tagRFID(197)::0.0,tagRFID(300)::0.0
0,2021-08-28 19:49:31,0.0,tagRFID302,tagRFID(295)::0.0
0,2021-08-28 19:49:31,0.0,tagRFID299,tagRFID(128)::0.0
0,2021-08-28 19:49:31,0.0,tagRFID300,tagRFID(198)::0.0,tagRFID(194)::0.0,tagRFID(301)::0.0
0,2021-08-28 19:49:31,0.0,tagRFID297,tagRFID(135)::0.0,tagRFID(298)::0.0
0,2021-08-28 19:49:31,0.0,tagRFID298,tagRFID(297)::0.0,tagRFID(161)::0.0
0,2021-08-28 19:49:31,0.0,tagRFID247,tagRFID(246)::0.0
0,2021-08-28 19:49:31,0.0,tagRFID248,tagRFID(239)::0.0,tagRFID(249)::0.0
0,2021-08-28 19:49:31,0.0,tagRFID245,tagRFID(244)::0.0
0,2021-08-28 19:49:31,0.0,tagRFID246,tagRFID(250)::0.0,tagRFID(247)::0.0,tagRFID(262)::0.0
0,2021-08-28 19:49:31,0.0,tagRFID243,tagRFID(264)::0.0,tagRFID(263)::0.0,tagRFID(242)::0.0,tagRFID(46)::0.0
0,2021-08-28 19:49:31,0.0,tagRFID244,tagRFID(124)::0.0,tagRFID(101)::0.0,tagRFID(245)::0.0
0,2021-08-28 19:49:31,0.0,tagRFID241,tagRFID(32)::0.0,tagRFID(29)::0.0,tagRFID(3)::0.0
0,2021-08-28 19:49:31,0.0,tagRFID242,tagRFID(32)::0.0,tagRFID(243)::0.0,tagRFID(263)::0.0
0,2021-08-28 19:49:31,0.0,tagRFID255,tagRFID(291)::0.0,tagRFID(254)::0.0
0,2021-08-28 19:49:31,0.0,tagRFID256,tagRFID(94)::0.0,tagRFID(269)::0.0,tagRFID(275)::0.0
0,2021-08-28 19:49:31,0.0,tagRFID253,tagRFID(234)::0.0,tagRFID(92)::0.0
0,2021-08-28 19:49:31,0.0,tagRFID254,tagRFID(240)::0.0,tagRFID(255)::0.0,tagRFID(239)::0.0
0,2021-08-28 19:49:31,0.0,tagRFID251,tagRFID(178)::0.0,tagRFID(252)::0.0,tagRFID(185)::0.0
0,2021-08-28 19:49:31,0.0,tagRFID252,tagRFID(251)::0.0
0,2021-08-28 19:49:31,0.0,tagRFID249,tagRFID(273)::0.0,tagRFID(296)::0.0,tagRFID(291)::0.0,tagRFID(248)::0.0
0,2021-08-28 19:49:31,0.0,tagRFID250,tagRFID(125)::0.0,tagRFID(246)::0.0,tagRFID(126)::0.0,tagRFID(178)::0.0
0,2021-08-28 19:49:31,0.0,tagRFID263,tagRFID(243)::0.0,tagRFID(308)::0.0,tagRFID(242)::0.0
0,2021-08-28 19:49:31,0.0,tagRFID264,tagRFID(85)::0.0,tagRFID(243)::0.0,tagRFID(31)::0.0
0,2021-08-28 19:49:31,0.0,tagRFID261,tagRFID(260)::0.0,tagRFID(227)::0.0,tagRFID(193)::0.0
0,2021-08-28 19:49:31,0.0,tagRFID262,tagRFID(266)::0.0,tagRFID(215)::0.0,tagRFID(246)::0.0
0,2021-08-28 19:49:31,0.0,tagRFID259,tagRFID(260)::0.0,tagRFID(227)::0.0,tagRFID(286)::0.0
0,2021-08-28 19:49:31,0.0,tagRFID260,tagRFID(259)::0.0,tagRFID(285)::0.0,tagRFID(261)::0.0
0,2021-08-28 19:49:31,0.0,tagRFID257,tagRFID(226)::0.0,tagRFID(142)::0.0,tagRFID(258)::0.0
0,2021-08-28 19:49:31,0.0,tagRFID258,tagRFID(285)::0.0,tagRFID(257)::0.0,tagRFID(286)::0.0
0,2021-08-28 19:49:31,0.0,tagRFID271,tagRFID(121)::0.0,tagRFID(277)::0.0,tagRFID(282)::0.0
0,2021-08-28 19:49:31,0.0,tagRFID272,tagRFID(191)::0.0,tagRFID(228)::0.0,tagRFID(211)::0.0
0,2021-08-28 19:49:31,0.0,tagRFID269,tagRFID(171)::0.0,tagRFID(314)::0.0,tagRFID(256)::0.0,tagRFID(268)::0.0
0,2021-08-28 19:49:31,0.0,tagRFID270,tagRFID(267)::0.0,tagRFID(189)::0.0,tagRFID(289)::0.0
0,2021-08-28 19:49:31,0.0,tagRFID267,tagRFID(274)::0.0,tagRFID(270)::0.0,tagRFID(104)::0.0
0,2021-08-28 19:49:31,0.0,tagRFID268,tagRFID(82)::0.0,tagRFID(160)::0.0,tagRFID(269)::0.0
0,2021-08-28 19:49:31,0.0,tagRFID265,tagRFID(197)::0.0,tagRFID(216)::0.0,tagRFID(195)::0.0
0,2021-08-28 19:49:31,0.0,tagRFID266,tagRFID(262)::0.0
0,2021-08-28 19:49:31,0.0,tagRFID311,tagRFID(277)::0.0
0,2021-08-28 19:49:31,0.0,tagRFID312,tagRFID(277)::0.0,tagRFID(281)::0.0,tagRFID(278)::0.0,tagRFID(282)::0.0
0,2021-08-28 19:49:31,0.0,tagRFID309,tagRFID(308)::0.0
0,2021-08-28 19:49:31,0.0,tagRFID310,tagRFID(37)::0.0
0,2021-08-28 19:49:31,0.0,tagRFID307,tagRFID(290)::0.0
0,2021-08-28 19:49:31,0.0,tagRFID308,tagRFID(4)::0.0,tagRFID(309)::0.0,tagRFID(263)::0.0
0,2021-08-28 19:49:31,0.0,tagRFID305,tagRFID(304)::0.0
0,2021-08-28 19:49:31,0.0,tagRFID306,tagRFID(303)::0.0,tagRFID(304)::0.0
0,2021-08-28 19:49:31,0.0,tagRFID317,tagRFID(153)::0.0,tagRFID(315)::0.0,tagRFID(316)::0.0
0,2021-08-28 19:49:31,0.0,tagRFID315,tagRFID(287)::0.0,tagRFID(273)::0.0,tagRFID(317)::0.0,tagRFID(316)::0.0
0,2021-08-28 19:49:31,0.0,tagRFID316,tagRFID(120)::0.0,tagRFID(226)::0.0,tagRFID(317)::0.0,tagRFID(315)::0.0
0,2021-08-28 19:49:31,0.0,tagRFID313,tagRFID(281)::0.0
0,2021-08-28 19:49:31,0.0,tagRFID314,tagRFID(73)::0.0,tagRFID(269)::0.0,tagRFID(71)::0.0
